trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,exported_strategy_name,exported_bot_name,registry_strategy_name,registry_bot_name,registry_tab_name,registry_chart_location,source_file,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-07,2026-05-07 10:34:25,2026-05-07 10:35:01,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,,KPF_Short2,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,A,NQ,NQ JUN26,SHORT,1,28870.25,28869.5,15.0,15.0,3.0,WIN,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,NEAR_IB_CONDITION,73,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,0.6,,,11,-535.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 10:34:25,2026-05-07 10:35:01,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,Kalman Fade Mode B,,KPF_Short1,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,B,NQ,NQ JUN26,SHORT,1,28870.25,28869.25,20.0,20.0,4.0,WIN,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,NEAR_IB_CONDITION,73,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,0.6,,,12,-515.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 10:34:25,2026-05-07 10:35:01,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,Kalman Fade Mode B,,KPF_Short2,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,B,NQ,NQ JUN26,SHORT,1,28870.25,28869.25,20.0,20.0,4.0,WIN,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,NEAR_IB_CONDITION,73,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,0.6,,,13,-495.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 10:39:55,2026-05-07 10:40:01,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,,KPF_Short1,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,A,NQ,NQ JUN26,SHORT,1,28899.25,28909.75,-210.0,-210.0,-42.0,LOSS,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,66,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,0.1,,,14,-705.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 10:39:55,2026-05-07 10:40:01,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,,KPF_Short2,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,A,NQ,NQ JUN26,SHORT,1,28899.25,28910.0,-215.0,-215.0,-43.0,LOSS,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,66,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,0.1,,,15,-920.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 10:39:55,2026-05-07 10:40:01,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,Kalman Fade Mode B,,KPF_Short1,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,B,NQ,NQ JUN26,SHORT,1,28899.25,28909.75,-210.0,-210.0,-42.0,LOSS,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,66,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,0.1,,,16,-1130.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 10:39:55,2026-05-07 10:40:01,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,Kalman Fade Mode B,,KPF_Short2,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,B,NQ,NQ JUN26,SHORT,1,28899.25,28909.75,-210.0,-210.0,-42.0,LOSS,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,66,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,0.1,,,17,-1340.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 10:43:53,2026-05-07 10:44:00,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,Kalman Fade Mode B,,KPF_Short1,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,B,NQ,NQ JUN26,SHORT,1,28890.25,28892.5,-45.0,-45.0,-9.0,LOSS,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,66,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,0.12,,,18,-1385.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 10:43:53,2026-05-07 10:44:00,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,Kalman Fade Mode B,,KPF_Short2,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,B,NQ,NQ JUN26,SHORT,1,28890.25,28892.75,-50.0,-50.0,-10.0,LOSS,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,66,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,0.12,,,19,-1435.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 10:45:01,2026-05-07 10:50:00,V3D,SimV3D-NQ-3B,Fader_V3D_B,Fader_V3D_B,,FadeBS1,Fader_V3D_B,Fader_V3D_B,Fader B,Bottom 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,SHORT,1,28899.0,28881.75,345.0,345.0,69.0,WIN,TRANSITIONEXIT,,,TRANSITION,TREND,Balance,POST_IB_MACRO,0,HIGH_CONFLICT,,,4.98,,,20,-1090.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3D_MATRIX_JOIN
2026-05-07,2026-05-07 10:45:01,2026-05-07 10:50:00,V3D,SimV3D-NQ-3B,Fader_V3D_B,Fader_V3D_B,,FadeBS2,Fader_V3D_B,Fader_V3D_B,Fader B,Bottom 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,SHORT,1,28898.5,28881.75,335.0,335.0,67.0,WIN,TRANSITIONEXIT,,,TRANSITION,TREND,Balance,POST_IB_MACRO,0,HIGH_CONFLICT,,,4.98,,,21,-755.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3D_MATRIX_JOIN
2026-05-07,2026-05-07 10:48:35,2026-05-07 10:51:01,V1A,SimV1A - Kalman Fader 2,KalmanPulse_Fader,Kalman Fade Mode A+,,KPF_Short1,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,A+,NQ,NQ JUN26,SHORT,1,28873.75,28884.25,-210.0,-210.0,-42.0,LOSS,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,70,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,2.43,,,22,-965.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 10:48:35,2026-05-07 10:51:01,V1A,SimV1A - Kalman Fader 2,KalmanPulse_Fader,Kalman Fade Mode A+,,KPF_Short2,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,A+,NQ,NQ JUN26,SHORT,1,28873.75,28884.25,-210.0,-210.0,-42.0,LOSS,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,70,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,2.43,,,23,-1175.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 11:01:09,2026-05-07 11:03:16,V1A,SimV1A - Kalman Fader 2,KalmanPulse_Fader,Kalman Fade Mode A+,,KPF_Short1,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,A+,NQ,NQ JUN26,SHORT,1,28898.0,28905.5,-150.0,-150.0,-30.0,LOSS,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,74,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,2.12,,,24,-1325.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 11:01:09,2026-05-07 11:03:16,V1A,SimV1A - Kalman Fader 2,KalmanPulse_Fader,Kalman Fade Mode A+,,KPF_Short2,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\Downloads\tradeexport.csv,A+,NQ,NQ JUN26,SHORT,1,28900.75,28905.5,-95.0,-95.0,-19.0,LOSS,ENVELOPE_BREAK_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,74,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,2.12,,,25,-1420.0,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 11:04:14,2026-05-07 11:05:40,V3C,SimMomo1,MomentumSlopeStrategy v1.2,Momo 1mHA OG,,SE,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,SHORT,1,28898.5,28887.75,210.64,210.64,42.13,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,74,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,1.43,,,26,-1209.36,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 11:22:02,2026-05-07 11:35:00,V3C,SimMomo2,MomentumSlopeStrategy v1.3,Momo 5mHA OG,,SE,MomentumSlopeStrategy v1.3,,Momo 5mHA OG,Bottom Middle,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,SHORT,1,28849.25,28888.0,-775.0,-775.0,-155.0,LOSS,SLOPE_EXIT,,,TRANSITION,BRACKET_MACRO,TrendDown,MID_MORNING_DISCOVERY,50,NO_CLEAR_STAGE_C_ALIGNMENT,,TRANSITION,12.97,,,31,-2368.08,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 11:25:01,2026-05-07 11:26:47,OG,SimADX Pine,UNKNOWN,UNKNOWN,,Short,,,,,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,SHORT,1,28856.25,28844.5,235.0,235.0,47.0,WIN,TARGET_HIT,,,TRANSITION,BRACKET_MACRO,TrendDown,MID_MORNING_DISCOVERY,50,NO_CLEAR_STAGE_C_ALIGNMENT,,TRANSITION,1.77,,,27,-974.36,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;REGISTRY_INFERRED;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 11:25:01,2026-05-07 11:27:17,OG,SimPine1,UNKNOWN,UNKNOWN,,Short,,,,,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,SHORT,1,28856.25,28851.5,90.64,90.64,18.13,WIN,CLOSE,,,TRANSITION,BRACKET_MACRO,TrendDown,MID_MORNING_DISCOVERY,50,NO_CLEAR_STAGE_C_ALIGNMENT,,TRANSITION,2.27,,,28,-883.72,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;REGISTRY_INFERRED;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 11:26:48,2026-05-07 11:30:11,V3C,SimV3C-NQ-5A,ADX_DI_V3C,ADX 5m Trinity OFF,,SE,ADX_DI_V3C,,ADX 5m Trinity OFF,Bottom Right,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,SHORT,1,28835.5,28866.75,-625.0,-625.0,-125.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,,TREND_COMPRESSION,3.38,,,29,-1508.72,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 11:32:18,2026-05-07 11:34:01,V3C,SimMomo1,MomentumSlopeStrategy v1.2,Momo 1mHA OG,,LE,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,LONG,1,28887.0,28883.0,-84.36,-84.36,-16.87,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,,TREND_COMPRESSION,1.72,,,30,-1593.08,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 11:33:04,2026-05-07 11:41:37,V3C,SimV3C-NQ-5A,ADX_DI_V3C,ADX 5m Trinity OFF,,LE,ADX_DI_V3C,,ADX 5m Trinity OFF,Bottom Right,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,LONG,1,28888.0,28866.25,-435.0,-435.0,-87.0,LOSS,STOPX,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,,TREND_COMPRESSION,8.55,,,32,-2803.08,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 11:41:38,2026-05-07 11:48:59,V3C,SimV3C-NQ-5A,ADX_DI_V3C,ADX 5m Trinity OFF,,SE,ADX_DI_V3C,,ADX 5m Trinity OFF,Bottom Right,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,SHORT,1,28866.75,28852.5,285.0,285.0,57.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,68,DEVELOPING_INITIATIVE_PHASE_AWARE,,TREND_COMPRESSION,7.35,,,33,-2518.08,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 12:32:07,2026-05-07 12:32:47,V3C,SimMomo1,MomentumSlopeStrategy v1.2,Momo 1mHA OG,,LE,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,LONG,1,28745.75,28760.5,290.64,290.64,58.13,WIN,TARGET_HIT,,,TRANSITION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,55,HIGH_CONFLICT_STAGE_A_B_OR_PRICE_ACTION,,TRANSITION,0.67,,,34,-2227.44,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 12:32:47,2026-05-07 12:34:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,Momo 1mHA OG,,LE,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,LONG,1,28761.0,28766.0,95.64,95.64,19.13,WIN,SLOPE_EXIT,,,TRANSITION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,55,HIGH_CONFLICT_STAGE_A_B_OR_PRICE_ACTION,,TRANSITION,1.22,,,35,-2131.8,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 12:38:36,2026-05-07 12:39:30,V3C,SimMomo1,MomentumSlopeStrategy v1.2,Momo 1mHA OG,,SE,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,SHORT,1,28733.75,28719.75,275.64,275.64,55.13,WIN,TARGET_HIT,,,TRANSITION,MEAN_REVERSION_MACRO,TrendDown,LUNCH_AUCTION,55,HIGH_CONFLICT_STAGE_A_B_OR_PRICE_ACTION,,TRANSITION,0.9,,,36,-1856.16,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
2026-05-07,2026-05-07 13:25:19,2026-05-07 13:25:43,V3C,SimMomo1,MomentumSlopeStrategy v1.2,Momo 1mHA OG,,LE,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\Downloads\tradeexport.csv,,NQ,NQ JUN26,LONG,1,28688.0,28666.5,-434.36,-434.36,-86.87,LOSS,STOP_HIT,,,TRANSITION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,50,NO_CLEAR_STAGE_C_ALIGNMENT,,TRANSITION,0.4,,,37,-2290.52,2026-05-07 17:17:26,NT_TRADE_EXPORT_SOURCE;NT_STRATEGY_BLANK;V3C_MATRIX_JOIN
