SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,HMMStateAgeBars,AsymHysteresisReason,AsymHysteresisGateOpen,AsymHysteresisEnabled,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort
2026-05-07 16:01:19,2026-05-07 16:00:00,2026-05-07 16:00:00,ES,BRACKET_MACRO,TREND_EXPANSION,TrendDown,CASH_CLOSE,TREND_COMPRESSION,TREND_COMPRESSION,SHORT,66,35,MICRO_TREND_INSIDE_MACRO_STRUCTURE,LOCKED_IMMEDIATE,0,0.397,1,CLOSE,74.0,NONE,0.3,0.6666666666666666,0.3980099502487562,235.0,25.0,100.0,0.888356569522205,0.776713139044798,0.2524266130854641,1,1.181818181818182,-1.6446302663866943,-4.444444444444445,0.028174936921783,0,1,-1,7364.25,7.5375,,,,False,FRESH,1,HYST_BLOCK_TRENDDOWN_AGE_1_OF_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False
