trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,exported_strategy_name,exported_bot_name,registry_strategy_name,registry_bot_name,registry_tab_name,registry_chart_location,source_file,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-07,2026-05-07 15:31:42,2026-05-07 15:36:37,V3C,SimMomo1,NQ Momo OG 1m HA 20,OG_MomentumSlope_v1_2,NQ Momo OG 1m HA 20,OG_MomentumSlope_v1_2,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\OG\TradeLog\OG_MomentumSlope_v1_2_TradeLog.csv,OG,NQ,NQ JUN26,LONG,1,28641.75,28654.75,255.64,251.28,50.3,WIN,TARGET_HIT,28624.5,345.0,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,LATE_DAY_CONVICTION,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,,,4.92,0.73,0.73,21,5221.88,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 13:28:01,2026-05-07 13:28:15,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28572.5,28588.0,-310.0,-310.0,-62.0,LOSS,STOP_HIT,28588.0,310.0,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,POST_LUNCH_ROTATION,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TRANSITION,0.23,-1.0,-1.0,1,-310.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 13:29:38,2026-05-07 13:30:17,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28614.0,28598.5,310.0,310.0,62.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,POST_LUNCH_ROTATION,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TRANSITION,0.65,,,2,0.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 13:31:11,2026-05-07 13:32:39,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28609.75,28626.0,-325.0,-325.0,-65.0,LOSS,STOP_HIT,28625.75,320.0,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,POST_LUNCH_ROTATION,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TRANSITION,1.47,-1.02,-1.02,3,-325.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 13:33:10,2026-05-07 13:33:29,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast,,Compression Fast A,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28625.5,28610.0,310.0,310.0,62.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,POST_LUNCH_ROTATION,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TRANSITION,0.32,,,4,-15.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 13:29:43,2026-05-07 13:29:43,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28604.5,28618.25,-275.0,-275.0,-55.0,LOSS,STOP_HIT,28618.5,280.0,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,POST_LUNCH_ROTATION,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TRANSITION,0.0,-0.98,-0.98,1,-275.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 13:31:19,2026-05-07 13:31:34,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28604.5,28619.0,-290.0,-290.0,-58.0,LOSS,STOP_HIT,28618.75,285.0,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,POST_LUNCH_ROTATION,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TRANSITION,0.25,-1.02,-1.02,2,-565.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 13:33:28,2026-05-07 13:33:39,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28616.75,28602.5,285.0,285.0,57.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,POST_LUNCH_ROTATION,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TRANSITION,0.18,,,3,-280.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 13:30:17,2026-05-07 13:30:17,V3C,SimV3C-NQ-2C,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,V3_Compression_Sniper_V3C,,Compression Sniper C,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2C_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28600.0,28628.75,-575.0,-575.0,-115.0,LOSS,STOP_HIT,28628.75,575.0,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,POST_LUNCH_ROTATION,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TRANSITION,0.0,-1.0,-1.0,1,-575.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 13:33:29,2026-05-07 13:34:50,V3C,SimV3C-NQ-2C,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,V3_Compression_Sniper_V3C,,Compression Sniper C,Top Middle,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2C_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28611.0,28640.5,-590.0,-590.0,-118.0,LOSS,STOP_HIT,28640.5,590.0,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,POST_LUNCH_ROTATION,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TRANSITION,1.35,-1.0,-1.0,2,-1165.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 09:35:00,2026-05-07 09:45:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,Momo 5M OG,Momo 5M OG,Momo_V3C,,Momentum Slope A,Bottom Left,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_4A_TradeLog.csv,N/A,NQ,NQ JUN26,LONG,1,28752.75,28741.75,-220.0,-220.0,-44.0,LOSS,SLOPE_EXIT,,,TRANSITION,UNRESOLVED,Balance,PREMARKET_CONTEXT,55.0,OPENING_OR_UNRESOLVED_UNRESOLVED,0.0,TRANSITION,10.0,,,1,-220.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 09:35:00,2026-05-07 09:35:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,ADX_DI_V3C,,ADX 5m Trinity OFF,Bottom Right,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_5A_TradeLog.csv,N/A,NQ,NQ JUN26,LONG,1,28760.5,28772.75,245.0,245.0,49.0,WIN,TARGET_HIT,,,TRANSITION,UNRESOLVED,Balance,PREMARKET_CONTEXT,55.0,OPENING_OR_UNRESOLVED_UNRESOLVED,0.0,TRANSITION,0.0,,,1,245.0,2026-05-07 16:22:27,OK
2026-05-07,2026-05-07 11:30:00,2026-05-07 11:30:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,ADX_DI_V3C,,ADX 5m Trinity OFF,Bottom Right,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_5A_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28854.0,28886.25,-645.0,-645.0,-129.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,66.0,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,TREND_COMPRESSION,0.0,,,2,-400.0,2026-05-07 16:22:27,OK
