trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-04,2026-05-04 10:56:31,2026-05-04 10:56:31,V3C,SimMomo1,MomentumSlopeStrategy v1.2,NQ Expansion A,N/A,NQ,NQ JUN26,SHORT,1,27921.25,27913.5,155.0,155.0,31.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,71,DEVELOPING_INITIATIVE_PHASE_AWARE,0.0,TREND_COMPRESSION,0.0,,,11,107.68,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 10:56:31,2026-05-04 10:56:37,V3C,SimMomo1,MomentumSlopeStrategy v1.2,NQ Expansion A,N/A,NQ,NQ JUN26,SHORT,1,27914.75,27905.75,180.0,180.0,36.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,71,DEVELOPING_INITIATIVE_PHASE_AWARE,0.0,TREND_COMPRESSION,0.1,,,12,287.68,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 10:56:37,2026-05-04 10:57:06,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,27907.0,27898.25,170.64,166.28,33.3,WIN,TARGET_HIT,27921.75,295.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,71,DEVELOPING_INITIATIVE_PHASE_AWARE,0.0,TREND_COMPRESSION,0.48,0.56,0.56,13,453.96,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 10:56:37,2026-05-04 10:57:06,V3C,SimMomo1,MomentumSlopeStrategy v1.2,NQ Expansion A,N/A,NQ,NQ JUN26,SHORT,1,27907.0,27898.25,175.0,175.0,35.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,71,DEVELOPING_INITIATIVE_PHASE_AWARE,0.0,TREND_COMPRESSION,0.48,,,14,628.96,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 12:21:02,2026-05-04 12:23:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,27730.25,27727.25,-60.0,-60.0,-12.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,ROTATION_LIQUID,1.97,,,15,568.96,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 12:21:02,2026-05-04 12:23:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,27730.25,27727.25,-64.36,-68.72,-13.7,LOSS,SLOPE_EXIT,27698.0,645.0,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,ROTATION_LIQUID,1.97,-0.11,-0.11,16,500.24,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 12:27:40,2026-05-04 12:29:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,SHORT,1,27710.5,27712.75,-45.0,-45.0,-9.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,ROTATION_LIQUID,1.33,,,17,455.24,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 12:27:40,2026-05-04 12:29:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,27710.5,27712.75,-49.36,-53.72,-10.7,LOSS,SLOPE_EXIT,27738.0,550.0,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,ROTATION_LIQUID,1.33,-0.1,-0.1,18,401.52,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 12:31:25,2026-05-04 12:33:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,27730.75,27713.25,-354.36,-358.72,-71.7,LOSS,SLOPE_EXIT,27706.25,490.0,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,ROTATION_LIQUID,1.58,-0.73,-0.73,19,42.8,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 12:31:25,2026-05-04 12:33:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,27730.75,27713.25,-350.0,-350.0,-70.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendDown,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0.0,ROTATION_LIQUID,1.58,,,20,-307.2,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 13:34:53,2026-05-04 13:35:22,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,27775.75,27765.5,200.64,196.28,39.3,WIN,TARGET_HIT,27789.25,270.0,TRANSITION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TRANSITION,0.48,0.73,0.73,21,-110.92,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 13:51:34,2026-05-04 13:53:18,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,27787.0,27779.0,-160.0,-160.0,-32.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,64,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,1.0,TRANSITION,1.73,,,22,-270.92,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 13:51:34,2026-05-04 13:53:18,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,27787.0,27779.0,-164.36,-168.72,-33.7,LOSS,SLOPE_EXIT,27775.0,240.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,64,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,1.0,TRANSITION,1.73,-0.7,-0.7,23,-439.64,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 14:12:26,2026-05-04 14:15:03,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,SHORT,1,27794.75,27786.25,170.0,170.0,34.0,WIN,TARGET_HIT,,,TRANSITION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,50,NO_CLEAR_STAGE_C_ALIGNMENT,1.0,TRANSITION,2.62,,,24,-269.64,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 14:12:26,2026-05-04 14:15:03,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,27794.75,27786.25,165.64,161.28,32.3,WIN,TARGET_HIT,27806.75,240.0,TRANSITION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,50,NO_CLEAR_STAGE_C_ALIGNMENT,1.0,TRANSITION,2.62,0.67,0.67,25,-108.36,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 14:57:45,2026-05-04 14:59:01,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,27758.0,27759.5,30.0,30.0,6.0,WIN,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,77,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,0.0,TREND_COMPRESSION,1.27,,,26,-78.36,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 14:57:45,2026-05-04 14:59:01,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,27758.0,27759.5,25.64,21.28,4.3,WIN,SLOPE_EXIT,27745.5,250.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,77,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,0.0,TREND_COMPRESSION,1.27,0.09,0.09,27,-57.08,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 15:01:10,2026-05-04 15:03:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,SHORT,1,27752.0,27745.25,135.0,135.0,27.0,WIN,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,77,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,0.0,TREND_COMPRESSION,1.83,,,28,77.92,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 15:01:10,2026-05-04 15:03:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,27752.0,27745.25,130.64,126.28,25.3,WIN,SLOPE_EXIT,27764.25,245.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,77,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,0.0,TREND_COMPRESSION,1.83,0.52,0.52,29,204.2,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 15:05:56,2026-05-04 15:06:03,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,27764.0,27772.0,155.64,151.28,30.3,WIN,TARGET_HIT,27751.5,250.0,ROTATION_LIQUID,BRACKET_MACRO,TrendUp,LATE_DAY_CONVICTION,64,BALANCED_TRADEABLE_RANGE,0.0,TREND_COMPRESSION,0.12,0.61,0.61,30,355.48,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 15:05:56,2026-05-04 15:06:03,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,27764.0,27772.0,160.0,160.0,32.0,WIN,TARGET_HIT,,,ROTATION_LIQUID,BRACKET_MACRO,TrendUp,LATE_DAY_CONVICTION,64,BALANCED_TRADEABLE_RANGE,0.0,TREND_COMPRESSION,0.12,,,31,515.48,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 15:22:35,2026-05-04 15:24:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,SHORT,1,27762.0,27768.0,-120.0,-120.0,-24.0,LOSS,SLOPE_EXIT,,,TRANSITION,BRACKET_MACRO,TrendUp,LATE_DAY_CONVICTION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TREND_COMPRESSION,1.42,,,32,395.48,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 15:22:35,2026-05-04 15:24:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,27762.0,27768.0,-124.36,-128.72,-25.7,LOSS,SLOPE_EXIT,27774.25,245.0,TRANSITION,BRACKET_MACRO,TrendUp,LATE_DAY_CONVICTION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TREND_COMPRESSION,1.42,-0.53,-0.53,33,266.76,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 15:29:04,2026-05-04 15:31:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,27785.0,27781.75,-69.36,-73.72,-14.7,LOSS,SLOPE_EXIT,27772.5,250.0,TRANSITION,BRACKET_MACRO,TrendUp,LATE_DAY_CONVICTION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TREND_COMPRESSION,1.93,-0.29,-0.29,34,193.04,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 15:29:04,2026-05-04 15:31:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,27785.0,27781.75,-65.0,-65.0,-13.0,LOSS,SLOPE_EXIT,,,TRANSITION,BRACKET_MACRO,TrendUp,LATE_DAY_CONVICTION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TREND_COMPRESSION,1.93,,,35,128.04,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 10:59:25,2026-05-04 11:10:21,V3C,SimMomo2,MomentumSlopeStrategy v1.3,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,27875.25,27886.5,-225.0,-225.0,-45.0,LOSS,SLOPE_EXIT,27924.0,975.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,0.0,TREND_COMPRESSION,10.93,-0.23,-0.23,1,-225.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 13:22:14,2026-05-04 13:35:00,V3C,SimMomo2,MomentumSlopeStrategy v1.3,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,27801.0,27774.5,-530.0,-530.0,-106.0,LOSS,SLOPE_EXIT,27740.75,1205.0,TRANSITION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TRANSITION,12.77,-0.44,-0.44,2,-755.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 13:34:53,2026-05-04 13:35:00,V3C,SimMomo2,MomentumSlopeStrategy v1.3,15 Range Momentum V1A,N/A,NQ,NQ JUN26,SHORT,1,27775.75,27774.5,25.0,25.0,5.0,WIN,SLOPE_EXIT,,,TRANSITION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TRANSITION,0.12,,,3,-730.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 13:55:18,2026-05-04 14:10:00,V3C,SimMomo2,MomentumSlopeStrategy v1.3,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,27797.25,27796.0,-25.0,-25.0,-5.0,LOSS,SLOPE_EXIT,27751.0,925.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,64,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,1.0,TRANSITION,14.7,-0.03,-0.03,4,-755.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 10:25:37,2026-05-04 10:26:47,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ Expansion A,N/A,NQ,NQ JUN26,LONG,1,27904.5,27893.75,-215.0,-215.0,-43.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,PRE_IB_MATURATION,65,DEVELOPING_INITIATIVE_PHASE_AWARE,0.0,TREND_COMPRESSION,1.17,,,1,-215.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 10:31:06,2026-05-04 10:32:42,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ Expansion A,N/A,NQ,NQ JUN26,LONG,1,27886.5,27896.0,190.0,190.0,38.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,NEAR_IB_CONDITION,62,COMPRESSED_BALANCE_LOW_EDGE,0.0,TREND_COMPRESSION,1.6,,,2,-25.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 10:37:44,2026-05-04 10:38:12,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ Expansion A,N/A,NQ,NQ JUN26,LONG,1,27898.0,27904.5,130.0,130.0,26.0,WIN,TARGET_HIT,,,TRANSITION,BRACKET_MACRO,TrendUp,POST_IB_MACRO,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TRANSITION,0.47,,,3,105.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 09:30:00,2026-05-04 09:31:23,V3C,SimV3C-NQ-4A,Momo_V3C,NQ Expansion A,N/A,NQ,NQ JUN26,LONG,1,27854.5,27815.25,-785.0,-785.0,-157.0,LOSS,STOP_HIT,,,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,MACRO_STALE_WRONG_SESSION_3D,,,1.38,,,1,-785.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 09:31:23,2026-05-04 09:40:00,V3C,SimV3C-NQ-4A,Momo_V3C,NQ Expansion A,N/A,NQ,NQ JUN26,LONG,1,27816.0,27833.5,350.0,350.0,70.0,WIN,SLOPE_EXIT,,,TRANSITION,UNRESOLVED,Balance,PREMARKET_CONTEXT,55,OPENING_OR_UNRESOLVED_UNRESOLVED,,,8.62,,,2,-435.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 13:24:25,2026-05-04 13:30:01,V3C,SimV3C-NQ-4A,Momo_V3C,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,27802.75,27792.75,-200.0,-200.0,-40.0,LOSS,SLOPE_EXIT,,,TRANSITION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0.0,TRANSITION,5.6,,,3,-635.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 13:57:11,2026-05-04 14:05:01,V3C,SimV3C-NQ-4A,Momo_V3C,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,27798.5,27812.0,270.0,270.0,54.0,WIN,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,62,COMPRESSED_BALANCE_LOW_EDGE,1.0,TRANSITION,7.83,,,4,-365.0,2026-05-04 22:22:41,OK
