trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-04-30,2026-04-30 11:10:03,2026-04-30 11:10:03,V1A,SimPine2,KalmanPulse_Fader,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,SHORT,18,27400.75,27399.75,360.0,360.0,4.0,WIN,TARGET_HIT,,,ROTATION_ILLIQUID,TREND,TrendUp,MID_MORNING_DISCOVERY,40,LOW_CONVICTION,0,TRANSITION,0.0,,,1,360.0,2026-05-03 12:44:18,OK
2026-04-30,2026-04-30 11:10:08,2026-04-30 11:10:08,V1A,SimPine2,KalmanPulse_Fader,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,10,27400.25,27399.0,-250.0,-250.0,-5.0,LOSS,EnvelopeBreakExit,,,ROTATION_ILLIQUID,TREND,TrendUp,MID_MORNING_DISCOVERY,40,LOW_CONVICTION,0,TRANSITION,0.0,,,2,110.0,2026-05-03 12:44:18,OK
2026-05-01,2026-05-01 10:35:01,2026-05-01 10:35:01,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,27811.0,27812.25,-25.0,-25.0,-5.0,LOSS,EnvelopeBreakExit,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,0.0,,,1,-25.0,2026-05-03 12:44:18,OK
2026-05-01,2026-05-01 10:35:02,2026-05-01 10:35:02,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,27812.0,27814.75,-55.0,-55.0,-11.0,LOSS,EnvelopeBreakExit,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,0.0,,,2,-80.0,2026-05-03 12:44:18,OK
