trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-04,2026-05-04 22:08:21,2026-05-04 22:08:36,OG,Sim101,MomentumRange_RangeBar,15 Range Momentum V1A,OG,NQ,NQ JUN26,LONG,1,27823.75,27822.5,-25.0,-25.0,-5.0,LOSS,SESSION_CLOSE,,,,,,,0,,,,0.25,,,1,-25.0,2026-05-04 22:22:41,UNAVAILABLE_REGIME
2026-05-04,2026-05-04 13:57:11,2026-05-04 14:10:00,OG,SimADX1,NQ_Momo_5m_OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,27798.5,27795.75,-55.0,-55.0,-11.0,LOSS,SLOPE_EXIT,27755.75,855.0,TRANSITION,TREND,Balance,POST_LUNCH_ROTATION,0.0,HIGH_CONFLICT,1.0,TRANSITION,12.82,-0.06,-0.06,1,-55.0,2026-05-04 22:22:41,OK
