trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp
2026-05-04,2026-05-04 10:58:01,2026-05-04 10:58:03,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27893.00,27888.50,-180.00,-180.00,-36.0,LOSS,ENVELOPE_BREAK_EXIT,27886.75,250.00,2026-05-05 07:42:22
2026-05-04,2026-05-04 10:58:23,2026-05-04 10:58:26,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,27899.50,27901.25,-70.00,-70.00,-14.0,LOSS,ENVELOPE_BREAK_EXIT,27906.00,260.00,2026-05-05 07:42:22
2026-05-05,2026-05-05 10:35:13,2026-05-05 10:35:14,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28128.25,28128.25,0.00,0.00,0.0,SCRATCH,ENVELOPE_BREAK_EXIT,28131.50,130.00,2026-05-05 10:35:14
2026-05-05,2026-05-05 10:35:44,2026-05-05 10:35:44,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28129.50,28130.75,-50.00,-50.00,-10.0,LOSS,ENVELOPE_BREAK_EXIT,28134.50,200.00,2026-05-05 10:35:44
2026-05-05,2026-05-05 10:36:03,2026-05-05 10:36:04,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28129.63,28131.50,-75.00,-75.00,-15.0,LOSS,ENVELOPE_BREAK_EXIT,28134.00,175.00,2026-05-05 10:36:04
2026-05-04,2026-05-04 10:36:36,2026-05-04 10:36:38,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27885.25,27882.50,-110.00,-110.00,-22.0,LOSS,ENVELOPE_BREAK_EXIT,27879.00,250.00,2026-05-06 10:02:51
2026-05-04,2026-05-04 10:46:41,2026-05-04 10:47:45,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27927.25,27937.25,295.00,295.00,59.0,WIN,TARGET_HIT,27921.00,250.00,2026-05-06 10:02:51
2026-05-04,2026-05-04 10:48:09,2026-05-04 10:48:11,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,27937.50,27939.25,-70.00,-70.00,-14.0,LOSS,ENVELOPE_BREAK_EXIT,27943.75,250.00,2026-05-06 10:02:51
2026-05-04,2026-05-04 10:53:07,2026-05-04 10:53:40,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,27937.50,27929.75,230.00,230.00,46.0,WIN,TARGET_HIT,27943.75,250.00,2026-05-06 10:02:51
2026-05-04,2026-05-04 10:58:01,2026-05-04 10:58:03,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27893.00,27888.50,-180.00,-180.00,-36.0,LOSS,ENVELOPE_BREAK_EXIT,27886.75,250.00,2026-05-06 10:02:51
2026-05-04,2026-05-04 10:58:23,2026-05-04 10:58:26,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,27899.50,27901.25,-70.00,-70.00,-14.0,LOSS,ENVELOPE_BREAK_EXIT,27906.00,260.00,2026-05-06 10:02:51
2026-05-05,2026-05-05 10:41:48,2026-05-05 10:41:53,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28101.00,28104.00,-120.00,-120.00,-24.0,LOSS,ENVELOPE_BREAK_EXIT,28107.25,250.00,2026-05-06 10:02:51
2026-05-05,2026-05-05 10:46:21,2026-05-05 10:46:24,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28094.50,28095.50,-40.00,-40.00,-8.0,LOSS,ENVELOPE_BREAK_EXIT,28100.75,250.00,2026-05-06 10:02:51
