trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp
2026-05-04,2026-05-04 12:15:00,2026-05-04 12:16:53,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,27674.5000,27644.5000,600.00,600.00,120.0,WIN,Wobble Eject,27702.0000,550.00,2026-05-07 07:28:07
2026-05-04,2026-05-04 12:27:30,2026-05-04 12:43:29,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,27734.5000,27704.5000,600.00,600.00,120.0,WIN,Wobble Eject,27762.0000,550.00,2026-05-07 07:28:07
2026-05-04,2026-05-04 13:35:22,2026-05-04 13:51:31,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,27784.5000,27764.5000,400.00,400.00,80.0,WIN,Wobble Eject,27813.2500,575.00,2026-05-07 07:28:07
2026-05-04,2026-05-04 14:15:12,2026-05-04 14:26:54,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,27804.5000,27736.5000,1360.00,1360.00,272.0,WIN,Profit target,27832.5000,560.00,2026-05-07 07:28:07
2026-05-04,2026-05-04 14:43:16,2026-05-04 14:52:01,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,27764.5000,27734.5000,600.00,600.00,120.0,WIN,Wobble Eject,27791.5000,540.00,2026-05-07 07:28:07
2026-05-04,2026-05-04 15:54:20,2026-05-04 16:59:59,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,27774.5000,27743.0000,630.00,630.00,126.0,WIN,Exit on session close,27804.0000,590.00,2026-05-07 07:28:07
2026-05-05,2026-05-05 09:31:02,2026-05-05 09:33:00,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28008.5000,27988.5000,400.00,400.00,80.0,WIN,Wobble Eject,28054.0000,910.00,2026-05-07 07:28:07
2026-05-05,2026-05-05 09:54:44,2026-05-05 10:01:59,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28098.5000,28078.5000,400.00,400.00,80.0,WIN,Wobble Eject,28133.2500,695.00,2026-05-07 07:28:07
2026-05-05,2026-05-05 10:37:31,2026-05-05 10:55:00,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28128.5000,28088.5000,800.00,800.00,160.0,WIN,Wobble Eject,28157.0000,570.00,2026-05-07 07:28:07
2026-05-05,2026-05-05 15:49:38,2026-05-05 16:05:09,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28168.5000,28128.5000,800.00,800.00,160.0,WIN,Wobble Eject,28197.0000,570.00,2026-05-07 07:28:07
2026-05-05,2026-05-05 16:40:46,2026-05-05 16:59:59,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28228.5000,28207.2500,425.00,425.00,85.0,WIN,Exit on session close,28257.0000,570.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 09:30:00,2026-05-06 09:30:00,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28359.5000,28369.5000,-200.00,-200.00,-40.0,LOSS,Wobble Eject,28443.2500,1675.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 09:37:42,2026-05-06 09:39:26,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28439.5000,28409.5000,600.00,600.00,120.0,WIN,Wobble Eject,28472.7500,665.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 09:45:57,2026-05-06 09:48:17,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28489.5000,28469.5000,400.00,400.00,80.0,WIN,Wobble Eject,28519.2500,595.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 09:56:22,2026-05-06 10:04:05,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28489.5000,28420.7500,1375.00,1375.00,275.0,WIN,Profit target,28518.2500,575.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 10:17:17,2026-05-06 10:18:34,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28479.5000,28412.0000,1350.00,1350.00,270.0,WIN,Profit target,28507.0000,550.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 10:23:05,2026-05-06 10:25:03,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28429.5000,28419.5000,200.00,200.00,40.0,WIN,Wobble Eject,28457.0000,550.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 10:29:30,2026-05-06 10:32:19,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28449.5000,28429.5000,400.00,400.00,80.0,WIN,Wobble Eject,28477.7500,565.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 11:13:56,2026-05-06 11:16:50,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28539.5000,28529.5000,200.00,200.00,40.0,WIN,Wobble Eject,28567.0000,550.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 11:39:04,2026-05-06 11:44:53,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28569.5000,28549.5000,400.00,400.00,80.0,WIN,Wobble Eject,28597.2500,555.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 12:19:39,2026-05-06 12:52:17,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28589.5000,28521.7500,1355.00,1355.00,271.0,WIN,Profit target,28617.2500,555.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 15:33:28,2026-05-06 15:54:10,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28689.5000,28679.5000,200.00,200.00,40.0,WIN,Wobble Eject,28716.0000,530.00,2026-05-07 07:28:07
2026-05-06,2026-05-06 16:31:05,2026-05-06 16:38:56,V3C,SimV3C-NQ-1A,V3_Expansion_Rider_V3C,V3_Expansion_Rider_V3C,N/A,NQ,NQ JUN26,SHORT,1,28789.5000,28723.5000,1320.00,1320.00,264.0,WIN,Profit target,28815.5000,520.00,2026-05-07 07:28:07
