trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp
2026-05-01,2026-05-01 12:16:00,2026-05-01 12:16:00,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27852.0000,27861.7500,195.00,195.00,39.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 12:20:01,2026-05-01 12:20:01,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27860.0000,27869.7500,195.00,195.00,39.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 12:24:01,2026-05-01 12:24:01,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27836.0000,27845.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 12:24:46,2026-05-01 12:24:46,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27848.0000,27857.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 12:27:21,2026-05-01 12:27:21,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27828.0000,27837.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 12:30:25,2026-05-01 12:30:25,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27832.0000,27841.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 12:34:51,2026-05-01 12:34:51,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27820.0000,27829.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 12:38:41,2026-05-01 12:38:41,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27828.0000,27837.7500,195.00,195.00,39.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 12:45:39,2026-05-01 12:45:39,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27820.0000,27829.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 12:48:01,2026-05-01 12:48:01,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27816.0000,27825.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
