trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp
2026-05-04,2026-05-04 11:00:00,2026-05-04 11:20:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,SHORT,1,27881.5000,27761.2500,2405.00,2405.00,481.0,WIN,Profit target,,,2026-05-05 19:30:43
2026-05-04,2026-05-04 13:25:00,2026-05-04 14:00:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,LONG,1,27796.7500,27791.7500,-100.00,-100.00,-20.0,LOSS,SlopeX,,,2026-05-05 19:30:43
2026-05-05,2026-05-05 12:30:00,2026-05-05 13:05:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,SHORT,1,28115.2500,28129.0000,-275.00,-275.00,-55.0,LOSS,SlopeX,,,2026-05-05 19:30:43
2026-05-01,2026-05-01 11:20:00,2026-05-01 11:55:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,LONG,1,27852.5000,27884.5000,640.00,640.00,128.0,WIN,SlopeX,,,2026-05-06 10:03:31
2026-05-04,2026-05-04 09:35:00,2026-05-04 10:10:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,LONG,1,27828.2500,27856.0000,555.00,555.00,111.0,WIN,SlopeX,,,2026-05-06 10:03:31
2026-05-04,2026-05-04 11:00:00,2026-05-04 11:20:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,SHORT,1,27881.5000,27761.2500,2405.00,2405.00,481.0,WIN,Profit target,,,2026-05-06 10:03:31
2026-05-04,2026-05-04 13:25:00,2026-05-04 14:00:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,LONG,1,27796.7500,27791.7500,-100.00,-100.00,-20.0,LOSS,SlopeX,,,2026-05-06 10:03:31
2026-05-05,2026-05-05 12:30:00,2026-05-05 13:05:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,SHORT,1,28115.2500,28129.0000,-275.00,-275.00,-55.0,LOSS,SlopeX,,,2026-05-06 10:03:31
2026-05-06,2026-05-06 09:35:00,2026-05-06 10:05:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,LONG,1,28445.0000,28467.7500,455.00,455.00,91.0,WIN,SlopeX,,,2026-05-06 10:05:02
2026-05-04,2026-05-04 14:00:00,2026-05-04 14:25:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,LONG,1,27792.7500,27733.2500,-1190.00,-1190.00,-238.0,LOSS,Stop loss,,,2026-05-07 07:28:19
2026-05-05,2026-05-05 12:30:00,2026-05-05 13:05:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,SHORT,1,28115.2500,28129.0000,-275.00,-275.00,-55.0,LOSS,SlopeX,,,2026-05-07 07:28:19
2026-05-06,2026-05-06 09:35:00,2026-05-06 10:15:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,N/A,NQ,NQ JUN26,LONG,1,28445.0000,28474.5000,590.00,590.00,118.0,WIN,SlopeX,,,2026-05-07 07:28:19
