session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionGateReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,RegimeFlipCount10Bar,StaleDataFlag,HMMStateAgeBars,AsymHysteresisGateOpen,AsymHysteresisReason,AsymHysteresisEnabled
ES_20260506_11:35,2026-05-06 11:35:00,ES,TREND,TREND_MODERATE,POST_IB,Balance,NEUTRAL,2026-05-06 11:35:00,0.0,15,55,0.03,TIGHT,7353.1667,7375.0,7327.25,0.267,9.4893,7258.5,7257.25,1,-0.5465,0,50.0,53.32,0.1,MID_MORNING_DISCOVERY,1.0,TREND_COMPRESSION,LONG,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DIRECTIONAL_MODERATE,,NO_BOT_PERMISSION|CHOPPY_REGIME_FLIPS|HYST_PASSED_BALANCE_AGE_8,CHOPPY_REGIME_FLIPS|HYST_PASSED_BALANCE_AGE_8,EXP:0/0|MOMO:0/0|PINE:0/0|ADX_DI:0/0|SNP:0/0|LONG:1|SHORT:0|FADE_L:0|FADE_S:0,0,0,1,2,7,0,8,1,HYST_PASSED_BALANCE_AGE_8,1
