trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-04,2026-05-04 10:35:01,2026-05-04 10:35:01,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,NQ Expansion A,B,NQ,NQ JUN26,LONG,7,27889.75,27889.25,-70.0,-70.0,-2.0,LOSS,EnvelopeBreakExit,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.0,,,1,-70.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 10:35:01,2026-05-04 10:35:01,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27889.5,27889.0,-15.0,-15.0,-3.0,LOSS,ENVELOPE_BREAK_EXIT,27887.5,80.0,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.0,-0.19,-0.19,2,-85.0,2026-05-04 22:22:41,OK
