trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-04,2026-05-04 12:03:00,2026-05-04 12:07:51,V3D,SimV3D-NQ-3A,Fader_V3D,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,27721.75,27689.0,-655.0,-655.0,-131.0,LOSS,STOP_HIT,,,ROTATION_LIQUID,ROTATION,Balance,MID_MORNING_DISCOVERY,76,HMM_BALANCE_ROTATION_CONFIRMED,0.0,TREND_COMPRESSION,4.85,,,1,-655.0,2026-05-04 22:22:41,OK
2026-05-04,2026-05-04 12:03:00,2026-05-04 12:07:51,V3D,SimV3D-NQ-3A,Fader_V3D,V3D_Fader_A,N/A,NQ,NQ JUN26,LONG,2,27721.63,27689.0,-1305.0,-1305.0,-261.0,LOSS,STOP_HIT,27689.0,1305.0,ROTATION_LIQUID,ROTATION,Balance,MID_MORNING_DISCOVERY,76,HMM_BALANCE_ROTATION_CONFIRMED,0.0,TREND_COMPRESSION,4.85,-1.0,-1.0,2,-1960.0,2026-05-04 22:22:41,OK
