trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-04-30,2026-04-30 09:52:34,2026-04-30 09:52:34,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27269.25,27269.75,10.0,10.0,2.0,WIN,Target1,,,ROTATION_LIQUID,ROTATION,Transition,EARLY_TEST,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,0.0,,,7,-290.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 09:53:11,2026-04-30 09:53:11,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,3,27287.25,27287.25,0.0,0.0,0.0,SCRATCH,UNKNOWN,,,ROTATION_LIQUID,ROTATION,Transition,EARLY_TEST,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,0.0,,,8,-290.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT;MISSING_EXITREASON
2026-04-30,2026-04-30 09:53:29,2026-04-30 09:54:33,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27280.25,27252.75,-550.0,-550.0,-110.0,LOSS,Target1,,,ROTATION_LIQUID,ROTATION,Transition,EARLY_TEST,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,1.07,,,9,-840.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 09:54:59,2026-04-30 09:55:21,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27243.0,27241.75,-25.0,-25.0,-5.0,LOSS,STOP_HIT,,,ROTATION_LIQUID,ROTATION,Transition,EARLY_TEST,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,0.37,,,10,-865.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 09:55:55,2026-04-30 09:56:00,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27241.75,27246.25,90.0,90.0,18.0,WIN,STOP_HIT,,,TRANSITION,TREND,Transition,FIRST_ACCEPTANCE,0,HMM_TRANSITION_TREND_BLOCKED,0,ROTATION_ILLIQUID,0.08,,,11,-775.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 09:56:02,2026-04-30 09:57:44,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27245.25,27227.5,-355.0,-355.0,-71.0,LOSS,SESSION_CLOSE,,,TRANSITION,TREND,Transition,FIRST_ACCEPTANCE,0,HMM_TRANSITION_TREND_BLOCKED,0,ROTATION_ILLIQUID,1.7,,,12,-1130.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 09:58:22,2026-04-30 09:58:48,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27219.75,27229.5,195.0,195.0,39.0,WIN,SESSION_CLOSE,,,TRANSITION,TREND,Transition,FIRST_ACCEPTANCE,0,HMM_TRANSITION_TREND_BLOCKED,0,ROTATION_ILLIQUID,0.43,,,13,-935.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 09:58:54,2026-04-30 09:59:03,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27235.0,27247.25,245.0,245.0,49.0,WIN,STOP_HIT,,,TRANSITION,TREND,Transition,FIRST_ACCEPTANCE,0,HMM_TRANSITION_TREND_BLOCKED,0,ROTATION_ILLIQUID,0.15,,,14,-690.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 09:59:10,2026-04-30 09:59:14,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27254.0,27241.75,-245.0,-245.0,-49.0,LOSS,STOP_HIT,,,TRANSITION,TREND,Transition,FIRST_ACCEPTANCE,0,HMM_TRANSITION_TREND_BLOCKED,0,ROTATION_ILLIQUID,0.07,,,15,-935.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 09:59:21,2026-04-30 09:59:26,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27241.75,27254.0,245.0,245.0,49.0,WIN,STOP_HIT,,,TRANSITION,TREND,Transition,FIRST_ACCEPTANCE,0,HMM_TRANSITION_TREND_BLOCKED,0,ROTATION_ILLIQUID,0.08,,,16,-690.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 09:59:31,2026-04-30 10:00:24,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27249.75,27245.75,-80.0,-80.0,-16.0,LOSS,SESSION_CLOSE,,,TRANSITION,TREND,Transition,FIRST_ACCEPTANCE,0,HMM_TRANSITION_TREND_BLOCKED,0,ROTATION_ILLIQUID,0.88,,,17,-770.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 10:13:50,2026-04-30 10:16:00,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27259.25,27221.75,-750.0,-750.0,-150.0,LOSS,Target1,,,TRANSITION,TREND,Transition,FIRST_ACCEPTANCE,0,HMM_TRANSITION_TREND_BLOCKED,1,TREND_COMPRESSION,2.17,,,18,-1520.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-30,2026-04-30 10:26:19,2026-04-30 10:27:19,V3D,DEMO1419193,UNKNOWN,NQ_ADX_C,UNKNOWN,NQ,NQ JUN26,LONG,1,27202.0,27195.75,-125.0,-125.0,-25.0,LOSS,SESSION_CLOSE,,,ROTATION_LIQUID,ROTATION,TrendDown,PRE_IB_MATURATION,70,TWO_SIDED_CONFIRMED,0,TRANSITION,1.0,,,19,-1645.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-28,2026-04-28 13:33:02,2026-04-28 13:40:01,V3D,Sim1,UNKNOWN,NQ Fader A,UNKNOWN,NQ,NQ JUN26,LONG,1,27099.25,27114.75,310.0,310.0,62.0,WIN,SLOPE_EXIT,,,TREND_COMPRESSION,TREND,TrendDown,POST_LUNCH_ROTATION,58,DIRECTIONAL_MODERATE,0,TRANSITION,6.98,,,1,310.0,2026-05-03 12:44:18,UNMAPPED_ACCOUNT
2026-04-29,2026-04-29 10:39:56,2026-04-29 10:40:52,V3D,Sim101,MomentumRange_RangeBar,NQ_ADX_B,N/A,NQ,NQ JUN26,LONG,1,27303.0,27294.25,-175.0,-175.0,-35.0,LOSS,STOP_HIT,,,TREND_EMERGING,TREND,TrendUp,POST_IB_MACRO,40,EMERGING_SIGNAL,1,TREND_COMPRESSION,0.93,,,1,-175.0,2026-05-03 12:44:18,OK
2026-04-29,2026-04-29 10:42:48,2026-04-29 10:43:19,V3D,Sim101,MomentumRange_RangeBar,NQ_ADX_B,N/A,NQ,NQ JUN26,LONG,1,27292.5,27287.25,-105.0,-105.0,-21.0,LOSS,SESSION_CLOSE,,,TREND_EMERGING,TREND,TrendUp,POST_IB_MACRO,40,EMERGING_SIGNAL,1,TREND_COMPRESSION,0.52,,,2,-280.0,2026-05-03 12:44:18,OK
2026-04-30,2026-04-30 10:57:05,2026-04-30 11:10:00,V3D,SimADX1,NQ_Momo_5m_OG,NQ_ADX_C,N/A,NQ,NQ JUN26,LONG,1,27365.0,27405.0,800.0,800.0,160.0,WIN,SLOPE_EXIT,,,TRANSITION,TREND,Transition,MID_MORNING_DISCOVERY,0,HMM_TRANSITION_TREND_BLOCKED,0,TREND_COMPRESSION,12.92,,,1,800.0,2026-05-03 12:44:18,OK
2026-05-01,2026-05-01 11:12:15,2026-05-01 11:14:10,V3D,SimADX1,NQ_Momo_5m_OG,NQ Fader A,N/A,NQ,NQ JUN26,LONG,1,27820.0,27833.5,270.0,270.0,54.0,WIN,STOP_HIT,,,ROTATION_ILLIQUID,TREND,TrendDown,MID_MORNING_DISCOVERY,40,LOW_CONVICTION,1,ROTATION_ILLIQUID,1.92,,,1,270.0,2026-05-03 12:44:18,OK
2026-04-28,2026-04-28 11:41:07,2026-04-28 11:43:00,V3D,SimMomo1,Momo_5M_OG,NQ_ADX_C,N/A,NQ,NQ JUN26,LONG,1,27050.75,27044.75,-120.0,-120.0,-24.0,LOSS,SLOPE_EXIT,,,TREND_EXPANSION,TREND,TrendDown,MID_MORNING_DISCOVERY,63,MACRO_HMM_AGREE,0,TRANSITION,1.88,,,1,-120.0,2026-05-03 12:44:18,OK
2026-04-28,2026-04-28 13:03:53,2026-04-28 13:05:00,V3D,SimMomo1,Momo_5M_OG,NQ Fader A,N/A,NQ,NQ JUN26,SHORT,1,27059.25,27060.75,-30.0,-30.0,-6.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,TREND,TrendDown,LUNCH_AUCTION,59,DIRECTIONAL_MODERATE,0,TRANSITION,1.12,,,2,-150.0,2026-05-03 12:44:18,OK
2026-04-28,2026-04-28 15:18:08,2026-04-28 15:20:00,V3D,SimMomo1,Momo_5M_OG,NQ Fader A,N/A,NQ,NQ JUN26,SHORT,1,27188.0,27185.25,55.0,55.0,11.0,WIN,SLOPE_EXIT,,,TREND_EMERGING,TREND,TrendUp,LATE_DAY_CONVICTION,30,EMERGING_SIGNAL,1,TREND_COMPRESSION,1.87,,,3,-95.0,2026-05-03 12:44:18,OK
2026-04-28,2026-04-28 15:29:51,2026-04-28 15:31:00,V3D,SimMomo1,Momo_5M_OG,NQ Fader A,N/A,NQ,NQ JUN26,LONG,1,27189.75,27187.0,-55.0,-55.0,-11.0,LOSS,SLOPE_EXIT,,,TREND_EMERGING,TREND,TrendUp,LATE_DAY_CONVICTION,30,EMERGING_SIGNAL,1,TREND_COMPRESSION,1.15,,,4,-150.0,2026-05-03 12:44:18,OK
2026-04-29,2026-04-29 11:29:43,2026-04-29 11:31:00,V3D,SimMomo1,Momo_5M_OG,NQ_ADX_B,N/A,NQ,NQ JUN26,LONG,1,27283.0,27284.75,35.0,35.0,7.0,WIN,SLOPE_EXIT,,,TREND_EMERGING,TREND,TrendUp,MID_MORNING_DISCOVERY,32,EMERGING_SIGNAL,0,TREND_COMPRESSION,1.28,,,1,35.0,2026-05-03 12:44:18,OK
2026-04-29,2026-04-29 12:06:11,2026-04-29 12:08:00,V3D,SimMomo1,Momo_5M_OG,NQ_ADX_B,N/A,NQ,NQ JUN26,LONG,1,27265.75,27262.0,-75.0,-75.0,-15.0,LOSS,SLOPE_EXIT,,,ROTATION_ILLIQUID,TREND,TrendDown,LUNCH_AUCTION,40,LOW_CONVICTION,0,TRANSITION,1.82,,,2,-40.0,2026-05-03 12:44:18,OK
2026-04-29,2026-04-29 12:08:47,2026-04-29 12:10:00,V3D,SimMomo1,Momo_5M_OG,NQ_ADX_B,N/A,NQ,NQ JUN26,LONG,1,27269.25,27257.25,-240.0,-240.0,-48.0,LOSS,SLOPE_EXIT,,,ROTATION_ILLIQUID,TREND,TrendDown,LUNCH_AUCTION,40,LOW_CONVICTION,0,TRANSITION,1.22,,,3,-280.0,2026-05-03 12:44:18,OK
2026-04-29,2026-04-29 12:40:29,2026-04-29 12:42:00,V3D,SimMomo1,Momo_5M_OG,NQ_ADX_B,N/A,NQ,NQ JUN26,LONG,1,27206.25,27195.5,-215.0,-215.0,-43.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,TREND,TrendDown,LUNCH_AUCTION,49,DIRECTIONAL_MODERATE,0,TRANSITION,1.52,,,4,-495.0,2026-05-03 12:44:18,OK
2026-04-29,2026-04-29 13:10:30,2026-04-29 13:12:00,V3D,SimMomo1,Momo_5M_OG,NQ_ADX_B,N/A,NQ,NQ JUN26,LONG,1,27213.25,27208.25,-100.0,-100.0,-20.0,LOSS,SLOPE_EXIT,,,TREND_EMERGING,TREND,TrendDown,POST_LUNCH_ROTATION,38,EMERGING_SIGNAL,0,TRANSITION,1.5,,,5,-595.0,2026-05-03 12:44:18,OK
2026-05-01,2026-05-01 11:01:27,2026-05-01 11:10:00,V3D,SimMomo1,Momo_5M_OG,NQ Fader A,N/A,NQ,NQ JUN26,SHORT,1,27782.0,27800.75,-375.0,-375.0,-75.0,LOSS,SLOPE_EXIT,,,ROTATION_LIQUID,ROTATION,TrendDown,MID_MORNING_DISCOVERY,70,TWO_SIDED_CONFIRMED,1,ROTATION_ILLIQUID,8.55,,,1,-375.0,2026-05-03 12:44:18,OK
2026-05-01,2026-05-01 11:14:50,2026-05-01 11:20:00,V3D,SimMomo1,Momo_5M_OG,NQ Fader A,N/A,NQ,NQ JUN26,LONG,1,27836.25,27851.25,300.0,300.0,60.0,WIN,SLOPE_EXIT,,,ROTATION_ILLIQUID,TREND,TrendDown,MID_MORNING_DISCOVERY,40,LOW_CONVICTION,1,ROTATION_ILLIQUID,5.17,,,2,-75.0,2026-05-03 12:44:18,OK
2026-05-01,2026-05-01 12:07:43,2026-05-01 12:15:00,V3D,SimMomo1,Momo_5M_OG,NQ Fader A,N/A,NQ,NQ JUN26,SHORT,1,27867.75,27842.75,500.0,500.0,100.0,WIN,SLOPE_EXIT,,,ROTATION_LIQUID,ROTATION,TrendUp,LUNCH_AUCTION,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,7.28,,,3,425.0,2026-05-03 12:44:18,OK
2026-04-29,2026-04-29 11:00:00,2026-04-29 11:09:07,V3D,SimV3D-NQ-3A,Fader_V3D_A,NQ_ADX_B,N/A,NQ,NQ JUN26,SHORT,1,27303.5,27260.0,870.0,870.0,174.0,WIN,TARGET_HIT,,,ROTATION_LIQUID,ROTATION,TrendUp,MID_MORNING_DISCOVERY,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,9.12,,,1,870.0,2026-05-03 12:44:18,OK
2026-04-29,2026-04-29 11:52:58,2026-04-29 11:53:03,V3D,SimV3D-NQ-3A,Fader_V3D_A,NQ_ADX_B,N/A,NQ,NQ JUN26,LONG,1,27261.75,27259.75,-40.0,-40.0,-8.0,LOSS,SESSION_CLOSE,,,TREND_EMERGING,TREND,TrendUp,MID_MORNING_DISCOVERY,36,EMERGING_SIGNAL,1,TREND_COMPRESSION,0.08,,,2,830.0,2026-05-03 12:44:18,OK
2026-04-30,2026-04-30 09:43:42,2026-04-30 09:43:44,V3D,SimV3D-NQ-3B,Fader_V3D_B,NQ_ADX_C,N/A,NQ,NQ JUN26,LONG,1,27318.25,27329.25,220.0,220.0,44.0,WIN,STOP_HIT,,,TRANSITION,TREND,Transition,OPENING_AUCTION,0,HMM_TRANSITION_TREND_BLOCKED,0,TRANSITION,0.03,,,1,220.0,2026-05-03 12:44:18,OK
2026-04-30,2026-04-30 09:44:17,2026-04-30 09:44:37,V3D,SimV3D-NQ-3B,Fader_V3D_B,NQ_ADX_C,N/A,NQ,NQ JUN26,LONG,1,27326.0,27343.25,345.0,345.0,69.0,WIN,Target1,,,TRANSITION,TREND,Transition,OPENING_AUCTION,0,HMM_TRANSITION_TREND_BLOCKED,0,TRANSITION,0.33,,,2,565.0,2026-05-03 12:44:18,OK
2026-04-30,2026-04-30 09:44:47,2026-04-30 09:45:02,V3D,SimV3D-NQ-3B,Fader_V3D_B,NQ_ADX_C,N/A,NQ,NQ JUN26,LONG,1,27343.25,27337.0,-125.0,-125.0,-25.0,LOSS,Target1,,,TRANSITION,TREND,Transition,OPENING_AUCTION,0,HMM_TRANSITION_TREND_BLOCKED,0,TRANSITION,0.25,,,3,440.0,2026-05-03 12:44:18,OK
2026-04-30,2026-04-30 09:45:17,2026-04-30 09:45:50,V3D,SimV3D-NQ-3B,Fader_V3D_B,NQ_ADX_C,N/A,NQ,NQ JUN26,LONG,1,27342.75,27353.75,220.0,220.0,44.0,WIN,STOP_HIT,,,ROTATION_LIQUID,ROTATION,Transition,EARLY_TEST,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,0.55,,,4,660.0,2026-05-03 12:44:18,OK
2026-04-30,2026-04-30 09:46:54,2026-04-30 09:47:31,V3D,SimV3D-NQ-3B,Fader_V3D_B,NQ_ADX_C,N/A,NQ,NQ JUN26,LONG,1,27313.25,27299.25,-280.0,-280.0,-56.0,LOSS,Target1,,,ROTATION_LIQUID,ROTATION,Transition,EARLY_TEST,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,0.62,,,5,380.0,2026-05-03 12:44:18,OK
2026-04-30,2026-04-30 09:47:55,2026-04-30 09:49:20,V3D,SimV3D-NQ-3B,Fader_V3D_B,NQ_ADX_C,N/A,NQ,NQ JUN26,LONG,1,27313.5,27312.75,-15.0,-15.0,-3.0,LOSS,SESSION_CLOSE,,,ROTATION_LIQUID,ROTATION,Transition,EARLY_TEST,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,1.42,,,6,365.0,2026-05-03 12:44:18,OK
2026-05-01,2026-05-01 10:37:53,2026-05-01 10:38:52,V3D,SimV3D-NQ-5B,ADX_DI_V3D,NQ Fader A,N/A,NQ,NQ JUN26,SHORT,1,27752.0,27786.75,-695.0,-695.0,-139.0,LOSS,STOP_HIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,0.98,,,1,-695.0,2026-05-03 12:44:18,OK
2026-05-01,2026-05-01 10:38:52,2026-05-01 10:39:20,V3D,SimV3D-NQ-5B,ADX_DI_V3D,NQ Fader A,N/A,NQ,NQ JUN26,SHORT,1,27786.25,27793.25,-140.0,-140.0,-28.0,LOSS,STOP_HIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,0.47,,,2,-835.0,2026-05-03 12:44:18,OK
