trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,exported_strategy_name,exported_bot_name,registry_strategy_name,registry_bot_name,registry_tab_name,registry_chart_location,source_file,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-06,2026-05-06 09:36:05,2026-05-06 09:37:45,V3D,APEX7678400000190,UNKNOWN,UNMAPPED,,NQ Fader B,UNKNOWN,,,,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,N/A,NQ,NQ JUN26,LONG,1,28437.75,28412.25,-510.0,-510.0,-102.0,LOSS,STOP_HIT,,,ROTATION_LIQUID,ROTATION,TrendUp,OPENING_AUCTION,70,TWO_SIDED_CONFIRMED,0,TRANSITION,1.67,,,1,-510.0,2026-05-06 16:21:14,UNMAPPED_ACCOUNT;UNMAPPED_BOT
2026-05-06,2026-05-06 09:39:05,2026-05-06 09:39:12,V3D,APEX7678400000190,UNKNOWN,UNMAPPED,,NQ Fader B,UNKNOWN,,,,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,N/A,NQ,NQ JUN26,LONG,1,28414.75,28408.25,-130.0,-130.0,-26.0,LOSS,UNKNOWN,,,ROTATION_LIQUID,ROTATION,TrendUp,OPENING_AUCTION,70,TWO_SIDED_CONFIRMED,0,TRANSITION,0.12,,,2,-640.0,2026-05-06 16:21:14,UNMAPPED_ACCOUNT;MISSING_EXITREASON;UNMAPPED_BOT
