trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-04-30,2026-04-30 16:01:44,2026-04-30 16:02:01,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.DefaultOG,NQ Momentum A,N/A,NQ,NQ JUN26,SHORT,1,27568.25,27588.5,-405.0,-405.0,-81.0,LOSS,STOP_HIT,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,NO_CLEAR_STAGE_C_ALIGNMENT,1,TREND_COMPRESSION,0.28,,1,-405.0,2026-04-30 18:15:19,OK
2026-04-30,2026-04-30 16:01:44,2026-04-30 16:02:01,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.DefaultOG,NQ Momentum B,N/A,NQ,NQ JUN26,SHORT,1,27568.25,27588.5,-405.0,-405.0,-81.0,LOSS,STOP_HIT,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,NO_CLEAR_STAGE_C_ALIGNMENT,1,TREND_COMPRESSION,0.28,,2,-810.0,2026-04-30 18:15:19,OK
2026-04-30,2026-04-30 16:01:44,2026-04-30 16:02:01,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.DefaultOG,NQ Fader A,N/A,NQ,NQ JUN26,SHORT,1,27568.25,27588.5,-405.0,-405.0,-81.0,LOSS,STOP_HIT,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,NO_CLEAR_STAGE_C_ALIGNMENT,1,TREND_COMPRESSION,0.28,,3,-1215.0,2026-04-30 18:15:19,OK
2026-04-30,2026-04-30 16:01:44,2026-04-30 16:02:01,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.DefaultOG,UNMAPPED,N/A,NQ,NQ JUN26,SHORT,1,27568.25,27588.5,-405.0,-405.0,-81.0,LOSS,STOP_HIT,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,NO_CLEAR_STAGE_C_ALIGNMENT,1,TREND_COMPRESSION,0.28,,4,-1620.0,2026-04-30 18:15:19,UNMAPPED_BOT
2026-04-30,2026-04-30 16:01:44,2026-04-30 16:02:01,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.DefaultOG,NQ_ADX_C,N/A,NQ,NQ JUN26,SHORT,1,27568.25,27588.5,-405.0,-405.0,-81.0,LOSS,STOP_HIT,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,NO_CLEAR_STAGE_C_ALIGNMENT,1,TREND_COMPRESSION,0.28,,5,-2025.0,2026-04-30 18:15:19,OK
2026-04-30,2026-04-30 16:01:44,2026-04-30 16:02:01,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.DefaultOG,NQ_ADX_B,N/A,NQ,NQ JUN26,SHORT,1,27568.25,27588.5,-405.0,-405.0,-81.0,LOSS,STOP_HIT,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,NO_CLEAR_STAGE_C_ALIGNMENT,1,TREND_COMPRESSION,0.28,,6,-2430.0,2026-04-30 18:15:19,OK
2026-04-30,2026-04-30 16:01:44,2026-04-30 16:02:01,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.DefaultOG,NQ Fader B,N/A,NQ,NQ JUN26,SHORT,1,27568.25,27588.5,-405.0,-405.0,-81.0,LOSS,STOP_HIT,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,NO_CLEAR_STAGE_C_ALIGNMENT,1,TREND_COMPRESSION,0.28,,7,-2835.0,2026-04-30 18:15:19,OK
2026-04-30,2026-04-30 16:01:44,2026-04-30 16:02:01,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.DefaultOG,NQ_Sniper_A,N/A,NQ,NQ JUN26,SHORT,1,27568.25,27588.5,-405.0,-405.0,-81.0,LOSS,STOP_HIT,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,NO_CLEAR_STAGE_C_ALIGNMENT,1,TREND_COMPRESSION,0.28,,8,-3240.0,2026-04-30 18:15:19,OK
2026-04-30,2026-04-30 16:01:44,2026-04-30 16:02:01,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.DefaultOG,UNMAPPED,N/A,NQ,NQ JUN26,SHORT,1,27568.25,27588.5,-405.0,-405.0,-81.0,LOSS,STOP_HIT,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,NO_CLEAR_STAGE_C_ALIGNMENT,1,TREND_COMPRESSION,0.28,,9,-3645.0,2026-04-30 18:15:19,UNMAPPED_BOT
2026-04-30,2026-04-30 16:01:44,2026-04-30 16:02:01,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.DefaultOG,NQ Expansion A,N/A,NQ,NQ JUN26,SHORT,1,27568.25,27588.5,-405.0,-405.0,-81.0,LOSS,STOP_HIT,TRANSITION,BRACKET_MACRO,TrendDown,CASH_CLOSE,50,NO_CLEAR_STAGE_C_ALIGNMENT,1,TREND_COMPRESSION,0.28,,10,-4050.0,2026-04-30 18:15:19,OK
